,sample,cg00082912,cg00084338,cg00106345,cg00155310,cg00157199,cg00164949,cg00334063,cg00423153,cg00428457,cg00440032,cg00456343,cg00494919,cg00513941,cg00582971,cg00655552,cg00768487,cg00839579,cg00921266,cg00927554,cg01109574,cg01140660,cg01227537,cg01246520,cg01268824,cg01288184,cg01414268,cg01518607,cg01561304,cg01594538,cg01610165,cg01696784,cg01738022,cg01749491,cg01754525,cg01760475,cg01824466,cg01899542,cg01925738,cg01996567,cg02004851,cg02048922,cg02085507,cg02119792,cg02152985,cg02159489,cg02245004,cg02246055,cg02280532,cg02519751,cg02539153,cg02571816,cg02637318,cg02639181,cg02657401,cg02710296,cg02722596,cg02772121,cg02837536,cg02872767,cg02886375,cg03036557,cg03044249,cg03063639,cg03070236,cg03081173,cg03120555,cg03126579,cg03140412,cg03161803,cg03163459,cg03184290,cg03188948,cg03289872,cg03306374,cg03315407,cg03389653,cg03475293,cg03480346,cg03486986,cg03502002,cg03532926,cg03544320,cg03592218,cg03730533,cg03738384,cg03738707,cg03748376,cg03753331,cg03819134,cg03854238,cg03900143,cg03953626,cg04088969,cg04118610,cg04122815,cg04140663,cg04178787,cg04227961,cg04336379,cg04387835,cg04428071,cg04583813,cg04599026,cg04657146,cg04742780,cg04974062,cg05003554,cg05016408,cg05084668,cg05183931,cg05211768,cg05301470,cg05344495,cg05528899,cg05732750,cg05735180,cg05743713,cg05835105,cg05864326,cg05890377,cg05920961,cg05933904,cg05962092,cg06051311,cg06206801,cg06211550,cg06315390,cg06351537,cg06358671
165,tcga.ar.a24n,0.12691354974641328,0.1270658832423075,0.1861992959173691,0.19784216068035934,0.18663851233638223,0.18001981247815138,0.170095784213207,0.19138571808708163,0.13630383196079227,0.13751998924124045,0.18415469970438222,0.18670583212960332,0.12642599066917165,0.18851296430607992,0.1932310387170691,0.19480935771336913,0.18243890298210028,0.18556832787493072,0.17549343514671042,0.18695923441613016,0.12947780200937917,0.17919434488662223,0.17132679399574252,0.17174073793240877,0.1833277301019933,0.19855293311738506,0.18250965646725856,0.1881349204986082,0.18946418969121154,0.1786719063788676,0.19401357443815712,0.18955923180679826,0.1446849596818527,0.16212599599853017,0.19099324126764347,0.11677279506274196,0.12143229774786582,0.18033065104218304,0.18449244518249197,0.18498567447626865,0.17961271190873504,0.1872337836630841,0.17944691512033922,0.13921299847280438,0.16436310155231226,0.18851874436433252,0.19617379128324822,0.1923405256832672,0.17767427765836585,0.14008773649671535,0.18356366902231977,0.1884792579211763,0.13683652313274566,0.19751535934739306,0.178471070805853,0.17308599399364338,0.12370336979771542,0.19850167947284936,0.18874096871386142,0.18936507302341138,0.2008106353746794,0.18181981039863868,0.20453718791229944,0.19383538393462868,0.18639246638848128,0.1897232023917931,0.18276735012174303,0.17816421858784875,0.18372230881561968,0.19119730061790774,0.1763406844209187,0.12524420160007405,0.186828957709079,0.18088801259069756,0.19136501058200778,0.19096252352719362,0.1299721399087483,0.18427746693009286,0.20198568307305623,0.18314384019908322,0.1806117304296319,0.18201281438326308,0.18441957372559398,0.1820099071199673,0.11714838043213233,0.179419202926707,0.19431012828187744,0.20338608271711311,0.1968720569631566,0.16032107683518187,0.19039136898067444,0.18177378996536053,0.1905632346883307,0.14875415313180274,0.165847643755224,0.17643640298680136,0.17957200579196705,0.12770855673780468,0.2014357939079506,0.1776301129685589,0.14138146131868976,0.1539493695285409,0.180811254440698,0.16124916316898444,0.19979867927496728,0.1901287054646102,0.1726275233611379,0.17952598119471733,0.12885680948021716,0.19838990526248854,0.19409531522032947,0.16969191144346354,0.18199838484525788,0.1297719626542853,0.18008648778503303,0.1902829697590233,0.13914776601586518,0.18034745199302699,0.17958139346212443,0.14403133642694213,0.1675354424618553,0.19121685389436965,0.17663987109313894,0.11891942036374659,0.1268294475894085,0.18979929485889613,0.18826482481264328,0.18297798564255469,0.18169153145655884
166,tcga.ar.a24o,0.17483226706521243,0.1359878559760841,0.1485708756848737,0.1738585033536727,0.12000600019313143,0.12702334949482888,0.1324108185648847,0.15004821030284907,0.15380627230509805,0.15668699791254312,0.12534758106454263,0.1573600713276058,0.14867568293962852,0.15092261053148318,0.14784711483294483,0.1536645996408434,0.15038428691466266,0.15379639187620286,0.1420960174417133,0.14366844634870304,0.14701622437679024,0.13733682855563212,0.1654124602984957,0.14758818343674243,0.1571777631893726,0.12031980121538133,0.15032028747045784,0.12784199771688698,0.1605868108945243,0.14967025082547133,0.13295630621916582,0.16096521530434035,0.16814117228774864,0.1314301298483204,0.14673677445400954,0.1256810139513479,0.15319846458726505,0.13784859227278592,0.1329851385857454,0.14559657656956876,0.14919751146037558,0.16408408325130497,0.13155182741634122,0.14081879040676157,0.16954055505914978,0.13313458887263646,0.14775822611653633,0.16360388527873146,0.1388799838548362,0.1546472066264462,0.14763700819643194,0.15994257265761577,0.1499595918431726,0.12518959978779112,0.1431182780115362,0.1312661244898813,0.16426394993708152,0.14094092777308667,0.1787571760303217,0.15019687870076445,0.16445944536360632,0.1654159435559075,0.18565087696842913,0.1509768403125211,0.1371313493702685,0.15833923694724633,0.15656983431139115,0.13437244194077633,0.14537150954028752,0.157905818029826,0.14086917098636992,0.1619972522747698,0.12996073766600452,0.16706261872644002,0.15996607787793338,0.1396682889106221,0.15584358818099822,0.15789101623010202,0.1575545889227383,0.15392389171163506,0.12719180391281,0.1105395116780171,0.15386308381119254,0.1684542873244276,0.15625720501569113,0.12620223642789924,0.19166576440016958,0.13357581411685418,0.12579660427311318,0.17769451469402014,0.11508821968034938,0.13202184329516653,0.15990926383920426,0.1864031279548147,0.15998327074164204,0.13470964441486602,0.15964283357862416,0.15854804094674207,0.12836099259967595,0.12375029039735587,0.13303926152837292,0.1557047595053214,0.16517817638852866,0.19592153536952975,0.14471997676499626,0.12708569276921902,0.18222151845759774,0.14484944299732358,0.15530034557005934,0.13082714317830724,0.13883380166942744,0.16335859929872124,0.1396028706587481,0.13328611717661143,0.15560147689417486,0.1473944157886783,0.14411418011776858,0.1475696971879865,0.14062590984257795,0.16090506204401347,0.13927211483441562,0.13499730683361816,0.14277699900044266,0.16591076837304913,0.16597806930277706,0.13247837724056874,0.1360121859955184,0.14113026719176675,0.13461483405285662
167,tcga.ar.a24p,0.13589831735621596,0.18729856453730834,0.1718858724363038,0.17100017777242457,0.15641437791483395,0.124706533818056,0.16509389593192564,0.17239189108925027,0.14270966738231705,0.13266055085482284,0.18179573792035994,0.17841679761407886,0.13229045961916205,0.17619374719343983,0.17956512487283274,0.15785496998842302,0.1760147812148719,0.15076292719318862,0.1455847192270044,0.18324161213226575,0.17373770739185507,0.17154215280387905,0.15929194596780316,0.17454398476775393,0.17411529037004306,0.17682649910284565,0.15670347640271212,0.1783077040972429,0.16274494868873207,0.17613019848940026,0.18590138727431152,0.1859370698495509,0.17929173368290896,0.15453162469700335,0.15858970016787594,0.15896703428818104,0.18395268022473088,0.16886560534593326,0.1960320669283428,0.12318523272434379,0.1612328705266764,0.18007744292503705,0.17861726248452175,0.14380528179089194,0.15785120765556096,0.14732079493922504,0.12983329504409838,0.19698915367051312,0.1684405063756973,0.12401525548431906,0.1618969467846783,0.1362196136276283,0.18511333194427695,0.17481002356461747,0.16827684322412248,0.1415318098501656,0.1378142499823276,0.18089825461891856,0.1726073647026794,0.18131163170824624,0.18109485643347328,0.16516211022360427,0.14165810048985922,0.1870997571932425,0.18250540331707935,0.17591879451059617,0.17206885764410063,0.17536235378745593,0.15039435390460779,0.12549213212226829,0.1738173469429683,0.1268345825447759,0.17897571887113461,0.17628952038997384,0.13034494541391833,0.1393981499704421,0.14936451128503048,0.16451448499741997,0.19505733072632458,0.1790524681015906,0.1648174277470047,0.11120450451788672,0.1658910886034627,0.12923638714642532,0.12833775988092608,0.17684811672885742,0.17520088116619495,0.1539016136910439,0.1493786831150227,0.1804332005999732,0.17500390079141007,0.15553232814271387,0.1362551476825051,0.18838174069004104,0.16237830973541276,0.14929758954661046,0.14946584331740026,0.12785506004195124,0.16589991755324382,0.1608599952500453,0.13428185004751186,0.16041115988191848,0.1759060578232823,0.1235313433913875,0.19064542805661214,0.1360074035274037,0.18250572998659012,0.15332274619139094,0.19701522912536412,0.19329929643562568,0.14153419426914154,0.15956865062977785,0.18491976360970624,0.14943406609786522,0.17192733584710193,0.18485182629645577,0.14931585543135026,0.17450803707380835,0.16730654827672925,0.16336269806153939,0.17941940479078244,0.17907096843676504,0.15921941888236757,0.18066145887752702,0.12945574715127628,0.14849951799730488,0.12713641396959674,0.18732739193912412,0.16985579535558298
168,tcga.ar.a24q,0.12219807740339603,0.19369521589428843,0.1668906558209954,0.1858021971527657,0.1501526714662082,0.1343074305943448,0.16334828299228044,0.16674448981897058,0.20871379557712275,0.19135376801119164,0.175931432702061,0.11784176784832048,0.1440578950629513,0.12197589412240203,0.15141503092620875,0.17677134400792088,0.16430285065546613,0.12245420436302906,0.11287186897504345,0.126025550371484,0.13111705094548004,0.08918556645265237,0.10492300498060897,0.179744662239658,0.1328549572085137,0.12141653448323597,0.17812851922400216,0.1509058937381872,0.12371930129774614,0.12458918754464664,0.12602600787260254,0.17643007335019908,0.19387782777943285,0.1848050092934757,0.15197448602260116,0.166998622416969,0.13666629023966603,0.18373256840781738,0.15747814403625854,0.17167796015172354,0.13331760851734742,0.18535104282924664,0.11403399107150551,0.15801110923097714,0.10317841482131929,0.18748950993489436,0.13187506849253172,0.19379540861717562,0.09411642461391995,0.18891001302836447,0.11642192249826282,0.13921775467511482,0.17449793441404773,0.18807484934212892,0.1518922994919379,0.1717865805218296,0.12936474689234975,0.15611015801411732,0.11061004640371092,0.13689520067704708,0.13558494259079173,0.1186441380329688,0.13812983317653585,0.1808426974706096,0.17652190402473095,0.12492570307438244,0.1325996789525795,0.15057113505683975,0.17023739062784868,0.18521840994136723,0.14618868586059408,0.13362166672514658,0.1357145439383766,0.10892648439118092,0.1827319933529186,0.13126593081184967,0.1592366253614583,0.12247314273106713,0.144436119856968,0.12634253720561264,0.17310923647577833,0.1723744735952731,0.1839606866812983,0.19082741889760751,0.18102454197178222,0.11272693666911038,0.15679144505846107,0.13438652867189044,0.12568706933569218,0.12168347444828187,0.15524059535572562,0.1561095559074395,0.13311007384984028,0.14752626836464486,0.12622656019739506,0.12218866661401473,0.10873908889793563,0.1776459947681594,0.14536512062506396,0.18400552297220715,0.1923893744655674,0.20323992551253656,0.11056773422616903,0.1758001939403835,0.1546602296864968,0.12214946377449569,0.17091005181092464,0.17494007246589732,0.20224256867861007,0.13077665667879443,0.13862809037711252,0.17995142240083833,0.14199095628192365,0.1554204198253532,0.15119797807826632,0.16967378207409067,0.13938193514675132,0.10818203940410731,0.12357259361236075,0.12801935646080284,0.14047123365259917,0.13349257989383742,0.13190386407974664,0.15001136907857654,0.13576631617147794,0.11960175633825547,0.11088479139697077,0.14312233677968372,0.11577824012468124
169,tcga.ar.a24r,0.1295025771926615,0.1838582789496678,0.18696614852868276,0.16517263343080132,0.1302128088047755,0.16997996909106816,0.1609019384852682,0.15519487815220417,0.13833537355729417,0.12606071146983677,0.1289412636900204,0.18452186820374672,0.13802607079960805,0.18230155970040732,0.18682547234807412,0.14902194782552114,0.17558264106888005,0.19277548049255677,0.17444605787660278,0.1822212229299187,0.12479783625404359,0.16215345705059522,0.1615300127810935,0.17633836725466218,0.17191655742409057,0.1373137216747295,0.17029570489910684,0.1757293830307456,0.19053351184555256,0.1757865385162387,0.19159461036044234,0.1744312865691373,0.17580519883540643,0.1701625047739573,0.1799710871271344,0.1868926449363697,0.19090457914672396,0.14006257531364377,0.16004333262536713,0.17064021451012834,0.20674371967215943,0.18490398405371272,0.1836085951590597,0.1411441974581447,0.16061799606532534,0.18635112615518284,0.1805876984185664,0.1447882333899513,0.1720119777473827,0.12320000245359597,0.17480260809769857,0.19211809945616476,0.16382842276868984,0.19053784576566624,0.17591193828953247,0.15454017505145964,0.1278359759805962,0.14377752185756956,0.18567348547308912,0.14390066805766552,0.197584842267895,0.17630593008146922,0.1987957576254804,0.16533770898158348,0.18193083856759812,0.1508343283940424,0.1709509188493366,0.106103900597638,0.15009619811881875,0.19585554873414604,0.17115380852795248,0.12776861283601254,0.1926058899871945,0.1746741190377305,0.18723884707496175,0.18789907517524793,0.14682679728121625,0.18389177799283363,0.1439721608157842,0.1782441601952276,0.1727266074264259,0.17270040486618204,0.11586718637417309,0.1980865525543844,0.15709191342666545,0.1734185274335572,0.17143397402467164,0.16186051959411965,0.18907064135007418,0.18927268024915833,0.18280952243570012,0.16809140600737954,0.18391387897141406,0.1883018305216548,0.18835915303419942,0.1929325056904686,0.17622016411909525,0.13233383414943395,0.20507522193044087,0.14045567884336577,0.16644618166812838,0.150911007114942,0.17711027104534077,0.20152979526750078,0.18596590308548994,0.15551701087769548,0.1761011858981486,0.17376564108832385,0.11419435611070439,0.1907028928894463,0.21377646660147673,0.11179723444708523,0.13512512458973322,0.18471923361646905,0.17202774875575047,0.17481058838735503,0.13467334568636574,0.17534745328169798,0.16832403704149898,0.1829704593002932,0.13991642518890077,0.17534307913361336,0.17483862646360393,0.1471171761925317,0.13384734320617478,0.18609030753194544,0.15046201806456977,0.15599556895883088,0.1841760223659316
170,tcga.ar.a24s,0.12482744646951897,0.13159707968798912,0.1647089238774249,0.17444952877961267,0.14524281437879846,0.10101295048560685,0.11642656257858536,0.11471293449057492,0.13656931213911325,0.15590193540980699,0.1728567000405859,0.11785584892547996,0.1525592590486168,0.11875235476678497,0.12170402047196222,0.1488975523781974,0.11399832761804984,0.1517477243144614,0.15664909393604506,0.12547710590629577,0.12716497732481527,0.15224361536349748,0.155165754863253,0.1404025057730154,0.16825517779003282,0.12366661202993329,0.13815601346554288,0.12071174231687867,0.1288750471156626,0.11506264804151423,0.12927086659362833,0.11679507545420387,0.1398108166481925,0.14165597400110702,0.16457411790997367,0.16198088916360354,0.16126470932648715,0.13273103633686364,0.13865020142520132,0.11884431955551768,0.13347880798094364,0.13458939340888604,0.15491089851650444,0.12788364489412757,0.11651383364887963,0.12620631518845382,0.1750273519433766,0.1971595581368747,0.14553554339310032,0.12862849458085454,0.11565391006857381,0.13645425222410662,0.12716375569025273,0.1343723903098753,0.14625638350197068,0.14317243918517372,0.12801844206578525,0.13138634685807013,0.11346667921047596,0.15816022001872818,0.13555892876455528,0.1463423157713274,0.13881149557319977,0.1205759190895993,0.12677483048834148,0.13276880204987593,0.11415433786205455,0.15635864845329547,0.17144682500808317,0.12607290804049334,0.15629781447126279,0.12869988472034735,0.1321262702006789,0.16556874861249626,0.1300765879380479,0.13111616430360026,0.13153608176976866,0.12175424956303152,0.13245843378191052,0.15051404886850528,0.16925154545519802,0.15588171800153242,0.13121994807751508,0.11877126569420576,0.14041385020689218,0.16606153505001545,0.15718671701156758,0.13193456328406006,0.12422164405094516,0.1396478643297276,0.14308029382607265,0.15189958516732588,0.12819457090110287,0.131413263663906,0.16415557696078598,0.1292221143006332,0.17081977055739828,0.12165973968095115,0.12268762847909181,0.13509566130863349,0.1656317902926807,0.13604620287282979,0.16784508364539147,0.1732230614729631,0.1402312543672733,0.11704582090004848,0.13594227253355642,0.139881922386101,0.14022248764266265,0.12849516360686047,0.14148095822040832,0.13236126919409458,0.11779879582359147,0.18390104859194198,0.15013856779802282,0.12505752848072552,0.13735965189012908,0.169883774799024,0.15587133881373408,0.12837055502509548,0.13892527071794858,0.13124499619457758,0.11843625912006056,0.12063635675060098,0.13938520254292208,0.13589557964888363,0.14038211141143375,0.1304536634462125,0.11709254987472364
171,tcga.ar.a24t,0.1976120731689999,0.12992276286650817,0.16212760797719158,0.16907605711694434,0.1652234114066439,0.1641431754076919,0.15312717887986088,0.1825440453461456,0.14847704194307254,0.1990154696966573,0.17970453901901828,0.1764378470154073,0.19076169462477968,0.17203770220057352,0.1812519213802349,0.15070768121015207,0.1694224927941587,0.15359628335624875,0.1694717483551502,0.1812335396324814,0.1886550968302861,0.15210607998619077,0.14462441600523138,0.1659008075029089,0.17069199322025885,0.1959826953705113,0.15970215985438194,0.1803626866154491,0.14653902111331749,0.15830772695227982,0.15561967882333216,0.1726687165633486,0.17901933535088754,0.17478819326455117,0.16474388306356508,0.1573099323394932,0.1920160685739478,0.1593815716104702,0.16590529337524917,0.16866630064709334,0.19266232133713182,0.16976738377805192,0.1686461167195061,0.18262515313653824,0.17151630988391905,0.17107693914857913,0.15413336329251184,0.14031979970731473,0.16594941066984348,0.1368304289520388,0.16680071821683415,0.13630660204614312,0.17707243594277072,0.1834458057325421,0.14915948109166954,0.1645506734978256,0.1888599920284451,0.18031714374844013,0.18287005299205966,0.17245055025732622,0.18590522044773605,0.17015584144239643,0.1924032277730614,0.17333673223852247,0.189856024743015,0.16886017792162775,0.16720128769452294,0.16360889901315723,0.1591850801624597,0.16231862698606075,0.1636083775158129,0.140273291401611,0.17286648729953516,0.1712996841295617,0.19708084069872026,0.17948607850553988,0.18379777201416023,0.16886937496776527,0.17980519654453472,0.16968424935424958,0.16358289147300434,0.16825171122615037,0.17655748538025728,0.18740264096719478,0.17461103821992208,0.17021080591684942,0.16879422773492864,0.18576766598134345,0.17987628726734897,0.1822217680788087,0.17144675485631766,0.168085760938296,0.17862230207196725,0.19146741118214877,0.1796063602120253,0.17079361731140794,0.1599207515748418,0.17154955468884225,0.13709437417672593,0.1129607540145793,0.1887008158397057,0.1517490683895041,0.16848000739721858,0.17437008705067145,0.18047575955388848,0.15243807574275678,0.18218070772166872,0.14953854170763295,0.17607252676161766,0.17402888501036728,0.13711545141619524,0.1755525060839463,0.15993450623234728,0.18539659876339667,0.1639672091374558,0.18026681678872208,0.19504089270349506,0.17013587279485073,0.16516986188446361,0.1716907408287481,0.13733412617541557,0.1810168231285335,0.16720754917367628,0.19062610620186965,0.1902056245966384,0.16773833623105916,0.16431287979629391,0.17648147043475507,0.1724490235860629
172,tcga.ar.a24u,0.13919399649431044,0.16419230716794345,0.15193270150684174,0.15914214697057083,0.16048609882666715,0.1270766584641638,0.12751092963876076,0.14264863131227207,0.16693881136547237,0.17104613344734498,0.17387530220427,0.1537964398057634,0.18156158787907806,0.15498876839666917,0.12107683515232526,0.12630389298646963,0.11864451178353859,0.1599791949599888,0.14036894855085244,0.1703152978883488,0.15785748198751937,0.1363045176290569,0.1695249283447641,0.1546624123194432,0.13428270652200436,0.12385013202661799,0.1526579657981206,0.12804514026687178,0.1251133760384095,0.12078223280450096,0.14540795157028277,0.10552474616753023,0.1465530257639709,0.14587916571933857,0.16144012006489544,0.15688831006312837,0.15457009525901536,0.12277290125756823,0.17663410837223237,0.1470616411514,0.13440182236094583,0.13821163451012214,0.14154629139420463,0.1331864352585183,0.16519181995209128,0.13069749312913428,0.1344424471429677,0.14013822252279365,0.11720552306501739,0.13564166242152959,0.15378142817032006,0.17137857433682324,0.18062983048593043,0.14493928895018732,0.12770949490343864,0.11205186013321294,0.14405947130850444,0.14106475293922557,0.15910837738541786,0.17727071681106246,0.138232754976894,0.15721463247951956,0.13820244807749538,0.1182967583529062,0.148345123060663,0.17691365819236823,0.12574395755042764,0.1381402317783108,0.13445451211974316,0.16960221346054866,0.11334976317672071,0.161285347676959,0.16185196474929858,0.13776957985650767,0.15488125118012971,0.13155640498765164,0.17244029146671494,0.17118267470641424,0.14311689681246134,0.14963108989729368,0.14886166949214638,0.1478436360682545,0.1440288768059344,0.16380350180150766,0.15684992780416543,0.16967131078132597,0.13198220928078433,0.14950037962578358,0.17240230992678582,0.13972637871247606,0.15550753198866724,0.1287267187978158,0.1677868820468713,0.15815269588882708,0.14956019961218478,0.15605069294925322,0.14557279869390394,0.14786210977422123,0.13183236237434764,0.16579691010597067,0.16639066262662666,0.16451963549000773,0.14367215288004517,0.20168917142715756,0.1428512466309424,0.15870908395879355,0.17544909804024353,0.13786680759034822,0.19816598794278767,0.1477626228538481,0.1674244255908457,0.12897900640424736,0.12458336509583331,0.1400455460828655,0.15606084663190553,0.1630815014986874,0.14260311426980304,0.15704933946084051,0.14218392750429298,0.1459783519765217,0.1631048895874209,0.1410853494361102,0.1613248919413151,0.14753138006972416,0.13227978263440765,0.16819254234430575,0.1434757014139995,0.1730551760325917,0.15147833392496785
173,tcga.ar.a24v,0.12682523189872758,0.1340964817909067,0.17064947764130825,0.1227502405148535,0.11838441384958182,0.17601591722712956,0.13302399097533465,0.12645960157755978,0.14258520899869984,0.14207819634280974,0.13256130808915909,0.11722073859772625,0.12370899090745799,0.18383213725817502,0.14687524085127573,0.18981291901020753,0.12418607974174439,0.12970219795432109,0.1553744224617561,0.19684424577240625,0.12241170585477401,0.15707308130878686,0.18438276245411783,0.1407919488914058,0.16610843130799657,0.1256586961697635,0.10999478188818425,0.10641588071985592,0.16764392213213203,0.16829919644199243,0.19316153682548987,0.18515667408736255,0.16689925217342738,0.12110620371828007,0.11494965261400006,0.1434907941479019,0.1346025775681518,0.11322266308921178,0.18930787621301676,0.1253002929744199,0.1319320506088557,0.17756838095606414,0.17884141471182963,0.11642499408492868,0.17191593079605222,0.18888127227841292,0.17865850010434084,0.14023606345140432,0.15255526945176068,0.13696945740992986,0.16050694531348883,0.14990487430607463,0.1295463670589736,0.12246102525875753,0.17518751657282194,0.1499790237611217,0.1807507276859618,0.16495795651028627,0.12566567520079475,0.15874896359856133,0.1447283997596519,0.16278318755002757,0.1855015460637376,0.1881317296076462,0.16711594358804446,0.18104845852134505,0.17054403972993235,0.17208985395009335,0.13898684478927886,0.1201277058139903,0.1029989650699413,0.1465690554008082,0.18971798159670147,0.16845391789309422,0.16087266293941813,0.18943238664480833,0.1441319636525028,0.1574879969021597,0.15011941308047297,0.17721868116798936,0.15100514593126174,0.17548517275607875,0.1362575211506979,0.18103521171643586,0.14498533937956234,0.18162906217069064,0.15735940963618045,0.1469755564238538,0.17290353547719114,0.18303598767505042,0.16451660489879563,0.11249315782607436,0.18655876396767845,0.14700649347231118,0.1664748767889216,0.18522521688411026,0.14045069332970203,0.1457647331570057,0.15601571317423332,0.16783735465947922,0.16734409627172445,0.1488770497525163,0.14313916462393286,0.20113079268772105,0.18018760870734732,0.15278383336320878,0.1119568411361778,0.1709986991682283,0.15002241591410734,0.17213558424215233,0.15365304113795603,0.1104770539392724,0.19450958619642789,0.15688661617606828,0.1723425197048585,0.1633113912013778,0.13631272753185766,0.16994445250449897,0.1647638457650848,0.13409026248053812,0.13893548429906713,0.17810312289032965,0.18026963068186408,0.15267401436773564,0.15746844720699474,0.12734191672814849,0.18388162758322787,0.1323902761606229,0.11797936605377049
174,tcga.ar.a24w,0.1754824009478349,0.15720052988452804,0.13532359099427577,0.17970918361046678,0.12796352184453294,0.14761639766649293,0.10866206487193016,0.13232634330382376,0.16123244101971,0.1705051184422468,0.1640496772705568,0.143867982306118,0.1545178464149361,0.1177826926247024,0.1712977435603335,0.16760048551625628,0.1749830344061202,0.10910167019877723,0.11567439189105852,0.1503416864810044,0.16590590336809244,0.14749511967238713,0.14193612374326584,0.10884071310145235,0.16679418312992048,0.15730281856929676,0.15136103701862794,0.16969211069676224,0.1481417954159085,0.15675820425599396,0.11954766825949284,0.17906762768988327,0.13740583895865396,0.12306135716995603,0.1520444927255745,0.16333263370873935,0.17694430103995168,0.13818143379894535,0.16603100353661843,0.12949245520752717,0.17899844588235822,0.15144256628786013,0.10976900961404631,0.16464211966177938,0.15850455333624178,0.13094587999405533,0.12953156344670957,0.14425160955519226,0.1160784041603515,0.15743459277111063,0.11589586633258783,0.1643101553212427,0.12628011180328017,0.1278614032094727,0.09677646139708951,0.12752010445576084,0.15983409199913903,0.1862601202688141,0.17669546546119486,0.13552647774761184,0.1689740324518871,0.11755501011178288,0.13783866561664587,0.17582816700261727,0.160009893722251,0.11710592343497384,0.13531814601053538,0.17094408055886468,0.10202882272543652,0.15499390215215395,0.134838852306733,0.14000597057740233,0.140306912936165,0.10778032401766091,0.15840419823365834,0.13695640444080748,0.15873598071065245,0.1422273342240661,0.1279862268223997,0.09884485436498064,0.10754738404997966,0.10965038054365309,0.1460606925437294,0.12606225820001588,0.16179754293947748,0.13456921822047363,0.11979092653825033,0.13231890729797147,0.1296847803908255,0.17156529062494752,0.11563172977234991,0.14798334437680133,0.12882637190121146,0.1877198058823207,0.18391697249098699,0.12370007042420889,0.11494214136572817,0.1370032274023663,0.1256112457422091,0.16248429807153883,0.14247040282979662,0.1640384061701579,0.12596315196956226,0.1621791452573315,0.13783460992104965,0.12482748189065004,0.16674639680963182,0.10361259981384832,0.18562269269190385,0.13198391963331763,0.13878263682889386,0.15124649507127844,0.18463479266801885,0.14721509376881595,0.15744160342689656,0.1155840000637957,0.1431913763628395,0.13167848848072977,0.13898318257270437,0.1422775107936649,0.139879696444256,0.13979534497422008,0.1059387165952109,0.19005083924788801,0.1430133070314998,0.12988274386015547,0.11244834111875394,0.17876302439136887,0.14717318943566413
175,tcga.ar.a24x,0.19431372021559165,0.19374096977671473,0.12019874287415058,0.1621764579258258,0.1722292148279971,0.16503449945272017,0.1640854001740755,0.1904838538541019,0.13812435603874368,0.17501868019629735,0.18043483764524687,0.18105880559788604,0.13947267780993455,0.1831605629925757,0.1871903423893354,0.18303905900956174,0.15148181033910224,0.15288585994302242,0.15260981523110417,0.18728791551369509,0.184334796689761,0.16931998716677182,0.18149567788712914,0.17948985509708723,0.1763055571371979,0.16336419232882443,0.17766042157085793,0.17938666605667317,0.16600623097701714,0.1731621927198766,0.1933018856965792,0.18067211160692825,0.13934169387340872,0.14062430717059216,0.1627851204378302,0.1446521882024361,0.12470127613548554,0.1808568774893241,0.1556338504887887,0.18654858231021368,0.1400010880421262,0.18808409080988558,0.17687550510514252,0.14158366584235865,0.17171856642885494,0.13526580159746998,0.18434988248379844,0.14035657525122913,0.17474574153035463,0.14151328402440855,0.17948590815051366,0.17809263422310417,0.14255892168621573,0.18677555172526467,0.14386406876955285,0.1522288441443274,0.1366632773529699,0.19631612356824088,0.16956413644551838,0.18770348639648032,0.14821425320515438,0.1769230911040096,0.19156989157036838,0.18294627813150643,0.16497907704852305,0.18804760859266145,0.1730263907024883,0.16488803135315083,0.17543490953922186,0.1363811564591473,0.15035589904091173,0.1621322896048643,0.13269324154582876,0.1768499743742456,0.19668890877953218,0.18382496346012098,0.13727651641615185,0.17423727770508576,0.19122319940513258,0.17913201067023227,0.17655632860627338,0.17422823946232266,0.1804995825707249,0.12313417878742888,0.12798834343319737,0.14120325419778296,0.17546676294364297,0.1923506216353676,0.17250166349197782,0.1959610033550455,0.11527547140758532,0.17423092104890983,0.16932471444862923,0.1726728411091698,0.12795494494565565,0.16886676933812217,0.17783807012721994,0.18453299134789655,0.1801556200294876,0.1746422282394475,0.15671080078028676,0.14129524068535085,0.1766887271833663,0.16186031650744687,0.17822115721641552,0.18329091537984182,0.1826619388411936,0.17524949307691762,0.16643448423372498,0.13377419689892264,0.14385155321435236,0.17334324773751192,0.1632566263250157,0.18475916801232992,0.17229257044352536,0.1884315178044571,0.16846307275728511,0.1743595105092196,0.17517684377425644,0.1983414613886616,0.144235872383368,0.15632971778889582,0.17111224263648464,0.15702519974492724,0.17192930551379934,0.16938967164931318,0.16704613633491827,0.16295917857265116,0.17903327851560094
